1,0.0,9.7
2,5.360654131125443,9.7
3,5.526875964648714,9.7
4,6.067096923599333,9.7
5,7.147538841500582,9.7
6,8.06175892587856,9.7
7,6.648873340930778,9.7
8,7.189094299881406,9.7
9,8.685090801590832,9.7
10,7.479982508547126,9.7
11,7.945841068289974,9.7
12,7.147538841500586,9.7
13,8.39420259292511,9.7
14,7.057200888498809,9.7
15,7.360736410584782,9.7
16,7.967807454756723,9.7
17,6.4880717845876035,9.7
18,7.398678350845527,9.7
19,8.005749395017471,9.7
20,6.753665366412834,9.7
21,7.929865514495968,9.7
22,7.5125041716277705,9.7
23,7.3779827470669375,9.7
24,8.488646816517873,9.7
25,7.4969824687938384,9.7
26,6.2983620832838865,9.7
27,7.702213872931496,9.7
28,7.171026709281052,9.7
29,6.98131700797732,9.7
30,8.309284917103431,9.7
31,7.2469105898025505,9.7
32,7.550446111888508,9.7
33,7.967807454756723,9.7
34,6.867491187195087,9.7
35,7.929865514495978,9.7
36,7.019258948238064,9.7
37,6.412187904066124,9.7
38,7.81603969371374,9.7
39,8.195459096321198,9.7
40,7.512504171627749,9.7
41,7.208968649541796,9.7
42,8.11957521579971,9.7
43,6.943375067716565,9.7
44,7.588388052149259,9.7
45,7.43662029110626,9.7
46,6.488071784587616,9.7
47,7.7780977534529905,9.7
48,7.5504461118885144,9.7
49,7.019258948238064,9.7
50,8.157517156060454,9.7
51,7.1710267092810405,9.7
52,7.360736410584782,9.7
53,7.322794470324039,9.7
54,8.131647651337216,9.7
55,6.8226507123414875,9.7
56,7.457315894884863,9.7
57,7.853981633974484,9.7
58,6.639839545630602,9.7
59,7.929865514495978,9.7
60,7.398678350845527,9.7
61,7.21931645143109,9.7
62,8.30928491710344,9.7
63,7.398678350845527,9.7
64,7.474562231367016,9.7
65,7.702213872931503,9.7
66,6.412187904066137,9.7
67,6.9813170079773155,9.7
68,8.210980799155136,9.7
69,7.588388052149259,9.7
70,6.86749118719508,9.7
71,8.385168797624928,9.7
72,7.436620291106271,9.7
73,7.398678350845527,9.7
74,7.702213872931503,9.7
75,6.374245963805382,9.7
76,7.133084769020302,9.7
77,7.626329992410003,9.7
78,6.7157234261521,9.7
79,8.043691335278222,9.7
80,7.436620291106283,9.7
81,7.474562231367026,9.7
82,6.98131700797732,9.7
83,7.8539816339745006,9.7
84,6.782984138432495,9.7
85,6.639839545630602,9.7
86,7.7401558131922465,9.7
87,6.943375067716577,9.7
88,7.702213872931503,9.7
89,7.891923574235234,9.7
90,6.677781485891348,9.7
91,7.9298655144959715,9.7
92,7.474562231367016,9.7
93,6.867491187195077,9.7
94,8.290313946973056,9.7
95,38.77666294648271,9.7
96,7.095142828759553,9.7
97,7.322794470324039,9.7
98,8.043691335278211,9.7
99,6.867491187195087,9.7
100,7.664271932670752,9.7
101,7.9298655144959715,9.7
102,6.677781485891346,9.7
103,7.967807454756733,9.7
104,7.133084769020307,9.7
105,6.867491187195079,9.7
106,7.7780977534529905,9.7
107,6.98131700797732,9.7
